#,Ticker,Company Name,Market Cap,Close,Previous Close,Change,% Change,Volume,Avg Volume,Relative Volume,Avg Dollar Volume,ADR %,Relative Measured Volatility,21 EMA,50 EMA,150 EMA,200 EMA,200 EMA 1M,52 Week Low,52 Week High,Sector,Industry,Exchange,Pocket Pivot,RS New High,Tight Range,Inside Day,Think 40,Episodic Pivot,RS Score,RS STS %,RS Rating,RS Rating 3M,RS Rating 6M,RS Rating 1Y,AS Rating 1M,AS Rating 3M,AS Rating 6M,AS Rating 1Y,Sector Rank,Industry Rank,Industry Rank By AS
90,COMM,"CommScope Holding Company, Inc.",1578992000,7.29,7.78,-0.49,-6.3,5805500,5619818,0.98,36534183,5.95,100.0,7.42,6.61,5.59,5.3,4.81,1.47,8.67,Technology,Communication Equipment,NMS,0,0,0,1,0,0,134,33,98,96,98,8,95,97,92,99,1,9,18
91,SLDP,"Solid Power, Inc.",570371200,3.18,2.67,0.51,19.1,17880700,6092030,2.92,12278349,7.62,100.0,2.31,1.92,1.57,1.54,1.37,0.68,3.2,Consumer Cyclical,Auto Parts,NMS,1,2,0,1,1,1,132,100,98,15,80,60,99,99,97,87,8,22,37
92,JFIN,Jiayin Group Inc.,946774912,17.74,17.2,0.54,3.14,118100,167054,0.71,2495377,4.36,53.71,16.52,15.03,11.76,10.79,9.54,4.0,19.23,Communication Services,Internet Content & Information,NGM,0,0,1,0,0,0,132,90,98,97,74,53,55,93,99,98,2,38,55
93,TMQ,Trilogy Metals Inc.,316921888,1.9,1.82,0.08,4.4,712500,607134,1.17,847066,5.74,38.46,1.52,1.45,1.31,1.23,1.18,0.47,2.09,Basic Materials,Other Industrial Metals & Mining,ASE,1,0,0,1,1,1,131,100,98,99,97,51,99,76,96,98,5,29,14
94,ISSC,"Innovative Solutions and Support, Inc.",266527600,15.14,14.65,0.49,3.34,938500,335036,2.8,4186863,5.22,35.65,13.44,11.78,9.54,9.1,8.1,5.25,15.67,Industrials,Aerospace & Defense,NMS,1,1,0,0,1,0,130,100,98,30,83,10,93,98,96,97,4,7,59
95,USAS,Americas Gold and Silver Corporation,619739136,0.95,1.0,-0.05,-4.75,2334300,1968116,1.17,1511935,6.63,87.5,0.88,0.78,0.62,0.57,0.5,0.21,1.07,Basic Materials,Other Industrial Metals & Mining,ASE,1,1,0,0,1,0,128,86,98,97,93,21,92,93,98,98,5,29,14
96,TTMI,"TTM Technologies, Inc.",4653637632,45.79,44.3,1.49,3.36,2547500,1448222,1.76,52749357,3.62,33.06,40.7,35.48,28.48,26.83,23.71,15.77,46.28,Technology,Electronic Components,NMS,0,2,0,0,1,0,128,100,98,51,91,94,97,98,97,96,1,15,24
97,VERV,"Verve Therapeutics, Inc.",984220480,11.02,11.03,-0.01,-0.09,3534700,4944946,0.71,43950108,1.4,0.0,10.21,8.38,6.9,6.92,6.03,2.86,11.4,Healthcare,Biotechnology,NMS,0,0,1,0,0,1,128,29,98,7,18,2,99,99,97,91,9,62,67
98,ATYR,"aTyr Pharma, Inc.",501094784,5.63,5.53,0.1,1.81,3129000,2729888,1.13,13367185,6.67,22.37,5.23,4.75,3.91,3.66,3.3,1.58,5.98,Healthcare,Biotechnology,NCM,0,0,0,1,1,0,127,95,98,94,97,25,76,96,96,98,9,62,67
99,ONDS,Ondas Holdings Inc.,411194656,2.29,2.31,-0.02,-0.87,14640000,17118878,0.85,27534004,9.07,13.21,1.84,1.55,1.3,1.25,1.13,0.54,3.4,Technology,Communication Equipment,NCM,1,0,0,1,1,0,127,95,98,18,98,12,96,98,82,97,1,9,18
100,GRPN,"Groupon, Inc.",1303977216,32.75,33.9,-1.15,-3.39,778800,1588374,0.45,47460089,5.93,19.36,34.25,30.69,22.49,20.52,17.25,7.75,41.26,Communication Services,Internet Content & Information,NMS,0,0,0,0,0,0,127,5,98,97,57,95,19,94,99,95,2,38,55
101,RBLX,Roblox Corporation,76293390336,112.48,111.83,0.65,0.58,8099700,8371900,0.78,764120248,2.84,35.35,103.39,93.36,75.02,69.97,62.25,35.3,113.07,Communication Services,Electronic Gaming & Multimedia,NYQ,0,1,0,1,1,0,126,100,98,91,92,38,90,97,97,97,2,104,87
102,VNET,"VNET Group, Inc.",2431994880,9.04,7.92,1.12,14.14,23950500,6499758,3.68,43835701,4.98,66.67,7.04,6.7,6.44,6.1,5.95,1.71,16.13,Technology,Information Technology Services,NMS,1,0,0,0,1,1,126,100,98,98,97,51,99,93,96,98,1,82,91
103,SDM,Smart Digital Group Limited,365865248,13.69,14.97,-1.28,-8.55,493200,413756,1.19,3585533,16.94,48.88,11.14,8.99,0.0,0.0,0.0,4.03,20.9,Communication Services,Advertising Agencies,NCM,0,1,0,1,1,1,124,90,97,68,47,38,100,98,98,96,2,109,79
104,EYE,"National Vision Holdings, Inc.",1996896384,25.26,25.01,0.25,1.0,2364000,2843342,0.77,57471330,3.2,19.67,23.49,20.93,16.6,15.92,14.19,9.56,25.52,Consumer Cyclical,Specialty Retail,NMS,0,1,0,0,1,0,124,100,97,58,12,4,91,97,99,95,8,111,52
105,IREN,IREN Limited,4082714880,16.88,17.28,-0.4,-2.31,20541000,21879380,0.93,259762874,7.6,26.57,14.47,11.85,9.96,9.67,8.65,5.12,18.64,Financial Services,Capital Markets,NMS,1,1,0,0,1,1,123,76,97,16,93,99,99,99,94,83,7,10,13
106,APPS,"Digital Turbine, Inc.",555236608,5.19,5.34,-0.15,-2.81,2844800,6664644,0.42,38431020,12.25,0.0,5.43,4.97,3.98,3.82,3.41,1.18,7.77,Technology,Software - Application,NCM,0,0,0,1,0,1,122,19,97,95,4,2,83,96,99,97,1,69,75
107,AAOI,"Applied Optoelectronics, Inc.",1641507328,29.24,29.5,-0.26,-0.86,4544000,4837196,0.94,100960771,8.88,55.47,25.3,21.86,20.6,20.23,19.06,6.7,44.5,Technology,Communication Equipment,NGM,0,0,0,0,1,1,122,95,97,19,98,13,100,99,52,98,1,9,18
108,JOBY,"Joby Aviation, Inc.",11738925056,13.95,12.63,1.32,10.45,45453200,25486746,1.72,234643784,4.91,86.39,10.63,9.17,7.76,7.48,6.85,4.66,14.0,Industrials,Airports & Air Services,NYQ,1,2,0,1,1,1,121,100,97,51,93,50,99,98,96,95,4,58,88
109,QS,QuantumScape Corporation,6064347648,10.85,10.05,0.8,7.96,84978800,29196500,2.91,192318347,6.38,42.21,7.27,5.86,5.16,5.21,4.84,3.4,11.14,Consumer Cyclical,Auto Parts,NYQ,1,1,0,0,1,1,121,100,97,12,19,29,100,99,97,80,8,22,37
110,TNXP,Tonix Pharmaceuticals Holding Corp.,325188256,44.2,42.78,1.42,3.32,1411300,986384,1.43,32530065,6.43,55.87,37.57,33.19,58.75,128.49,148.77,6.76,130.0,Healthcare,Biotechnology,NCM,1,0,1,0,1,0,121,100,97,7,25,0,98,99,95,16,9,62,67
111,METC,"Ramaco Resources, Inc.",1121125248,21.94,19.12,2.82,14.75,8025200,1574200,5.03,21459238,6.67,71.25,13.79,11.78,10.7,10.78,10.23,6.3,22.75,Basic Materials,Coking Coal,NMS,1,1,0,1,1,1,120,100,97,24,4,71,100,99,98,88,5,121,11
112,LFMD,"LifeMD, Inc.",497196736,10.94,11.32,-0.38,-3.36,994900,1854006,0.54,21705982,7.88,27.41,12.25,11.32,8.73,8.19,7.15,3.99,15.84,Healthcare,Health Information Services,NGM,0,0,0,1,0,0,119,5,97,49,18,26,4,97,98,93,9,61,106
113,CLS,Celestica Inc.,18473844736,160.49,162.24,-1.75,-1.08,3036000,3432320,0.88,436288430,4.1,45.94,149.06,132.21,108.19,100.71,89.71,40.25,165.83,Technology,Electronic Components,NYQ,0,2,0,1,1,0,118,90,97,89,97,99,96,97,94,97,1,15,24
114,SOFI,"SoFi Technologies, Inc.",23168344064,20.96,21.33,-0.37,-1.73,61271600,67662224,0.89,1061095328,3.96,38.22,18.27,16.12,14.03,13.4,12.38,6.01,21.86,Financial Services,Credit Services,NMS,0,2,0,0,1,0,116,90,97,87,96,11,98,96,92,98,7,23,76
115,GRAL,"GRAIL, Inc.",1386058880,38.53,40.18,-1.65,-4.11,1170400,1477578,0.79,60836687,8.49,9.97,43.23,40.92,33.45,30.85,27.76,12.33,63.99,Healthcare,Diagnostics & Research,NMS,0,0,0,0,0,0,115,5,97,97,87,56,11,91,98,97,9,128,115
116,PARR,"Par Pacific Holdings, Inc.",1780503680,34.52,34.23,0.29,0.85,1111300,1501112,0.73,36454111,3.92,4.32,29.75,25.24,20.77,20.72,18.71,11.86,35.32,Energy,Oil & Gas Refining & Marketing,NYQ,0,1,0,0,1,0,114,95,97,12,8,6,98,99,97,86,12,30,31
117,APP,AppLovin Corporation,119437074432,352.96,355.9,-2.94,-0.83,3385400,6136580,0.55,2185664144,4.95,2.14,349.91,346.29,312.11,290.96,278.97,60.67,525.15,Communication Services,Advertising Agencies,NMS,0,0,0,1,0,0,114,67,97,99,100,98,19,89,72,99,2,109,79
118,GOGO,Gogo Inc.,2056705280,15.55,15.55,0.0,0.0,1048600,2146226,0.49,27137188,4.26,3.53,14.54,12.75,10.25,9.87,8.78,6.17,16.05,Communication Services,Telecom Services,NMS,0,0,0,1,0,1,114,86,97,51,30,14,96,98,98,92,2,37,69
119,FULC,"Fulcrum Therapeutics, Inc.",423197728,7.84,7.9,-0.06,-0.76,357200,691072,0.49,4558830,6.77,18.78,7.31,6.55,5.4,5.33,4.9,2.32,10.13,Healthcare,Biotechnology,NGM,0,0,0,1,1,0,113,81,97,7,19,91,88,99,97,38,9,62,67
120,HIMS,"Hims & Hers Health, Inc.",11294562304,50.46,52.03,-1.57,-3.02,21807400,49087162,0.42,2568532696,7.52,31.48,50.44,49.34,41.12,37.88,35.13,13.47,72.98,Consumer Defensive,Household & Personal Products,NYQ,0,0,0,1,0,0,113,67,97,95,95,99,7,95,97,96,11,95,113
121,CYD,China Yuchai International Limited,955215872,25.46,24.42,1.04,4.26,525600,204692,2.51,4147332,4.63,100.0,23.01,20.76,17.09,15.98,14.36,8.61,26.1,Consumer Cyclical,Auto Manufacturers,NYQ,1,0,0,1,1,0,112,100,97,97,64,48,94,91,99,98,8,64,72
122,FTK,"Flotek Industries, Inc.",382106880,12.8,13.34,-0.54,-4.05,642800,630498,1.02,8955098,5.89,36.27,14.2,13.42,10.65,9.78,8.76,3.79,16.87,Energy,Oil & Gas Equipment & Services,NYQ,0,0,0,1,0,0,111,5,97,88,97,86,2,96,92,97,12,102,138
123,ACHR,Archer Aviation Inc.,6181863936,11.26,10.8,0.46,4.26,63800100,39127150,1.62,415510690,5.33,80.22,10.49,10.12,8.79,8.27,7.8,2.82,13.92,Industrials,Aerospace & Defense,NYQ,1,0,0,0,0,0,111,100,97,96,98,24,86,91,89,96,4,7,59
124,GDS,GDS Holdings Limited,7246125568,37.72,35.0,2.72,7.77,7483800,2089138,3.58,59878491,3.66,62.42,31.29,29.05,26.35,24.95,23.63,9.88,52.5,Technology,Information Technology Services,NGM,1,0,0,0,1,0,110,100,97,97,98,91,98,96,96,98,1,82,91
125,PCT,"PureCycle Technologies, Inc.",2707764736,15.08,15.69,-0.61,-3.89,3457000,3974068,0.87,46210674,5.92,25.86,13.8,11.84,9.96,9.59,8.59,4.5,15.98,Industrials,Pollution & Treatment Controls,NCM,0,2,0,1,1,1,110,81,97,31,96,66,97,98,94,97,4,11,4
126,HTZ,"Hertz Global Holdings, Inc.",2390974208,7.73,7.91,-0.18,-2.28,5401300,9017058,0.6,60346162,6.7,34.63,7.13,6.64,5.62,5.53,5.19,2.47,9.39,Industrials,Rental & Leasing Services,NMS,1,0,0,1,1,1,109,90,97,63,17,1,97,96,98,94,4,36,33
127,TPC,Tutor Perini Corporation,2573463296,48.83,49.51,-0.68,-1.37,657500,754422,0.87,30083721,3.07,25.55,45.76,40.34,32.0,29.92,26.32,14.5,49.76,Industrials,Engineering & Construction,NYQ,0,1,0,1,1,0,109,90,97,60,91,99,90,98,98,95,4,13,38
128,ALLT,Allot Ltd.,396471712,8.62,9.18,-0.56,-6.1,1150600,685672,1.68,5855624,5.99,54.95,8.94,8.3,6.89,6.37,5.81,2.48,10.77,Technology,Software - Infrastructure,NMS,0,1,0,0,1,1,108,43,97,97,99,78,69,89,69,98,1,44,86
129,INOD,Innodata Inc.,1558694144,49.1,50.34,-1.24,-2.46,1648300,2514174,0.65,109334988,7.98,23.0,48.48,45.21,39.95,37.4,34.83,13.02,71.0,Technology,Information Technology Services,NGM,0,0,0,0,1,0,107,48,97,99,99,99,95,85,92,98,1,82,91
130,FARO,"FARO Technologies, Inc.",848011968,43.9,43.92,-0.02,-0.05,752100,1003688,0.75,42801327,0.41,2.9,43.52,41.08,34.11,31.91,29.27,13.52,44.06,Technology,Scientific & Technical Instruments,NMS,0,0,1,1,0,0,106,29,97,92,88,22,59,94,96,97,1,24,28
131,GEV,GE Vernova Inc.,152737153024,559.61,555.04,4.57,0.82,2575500,3048986,0.71,1456164720,3.21,16.41,518.27,477.23,396.25,369.72,336.86,150.01,560.58,Industrials,Specialty Industrial Machinery,NYQ,0,2,0,0,1,1,105,100,97,96,97,84,91,94,93,98,4,34,27
132,TSAT,Telesat Corporation,1376028928,26.87,25.1,1.77,7.03,96500,108466,0.89,2317479,6.71,51.75,23.55,21.0,18.18,17.24,15.72,7.21,27.45,Technology,Communication Equipment,NMS,0,0,0,0,1,1,104,100,97,97,94,19,99,91,96,98,1,9,18
133,SERV,Serve Robotics Inc.,607793024,10.64,10.67,-0.03,-0.28,3956200,6424808,0.61,68279057,6.39,0.0,10.76,10.37,10.25,10.47,10.41,2.28,24.35,Industrials,Specialty Industrial Machinery,NCM,1,0,1,1,0,0,103,38,97,56,99,0,22,95,9,99,4,34,27
134,LASR,"nLIGHT, Inc.",928968256,18.79,18.43,0.36,1.95,422100,816178,0.49,13386486,4.44,0.0,18.35,16.21,13.02,12.58,11.2,6.2,20.17,Technology,Semiconductors,NMS,0,0,0,1,0,0,103,43,97,13,33,24,63,98,96,89,1,18,19
135,WLDN,"Willdan Group, Inc.",1108715264,76.48,76.9,-0.42,-0.55,332100,235280,1.41,14406444,3.59,38.7,67.08,58.77,47.9,45.3,40.63,30.43,77.84,Industrials,Engineering & Construction,NGM,0,2,0,1,1,1,103,95,97,85,78,92,98,96,98,96,4,13,38
136,PSNL,"Personalis, Inc.",557331392,6.31,6.47,-0.16,-2.47,989000,1224874,0.81,7340972,8.03,18.44,6.42,5.76,4.91,4.66,4.24,1.62,7.79,Healthcare,Diagnostics & Research,NGM,0,0,0,0,0,1,103,14,97,92,98,64,66,96,79,98,9,128,115
137,AS,"Amer Sports, Inc.",21861187584,39.42,39.01,0.41,1.05,2287800,4840768,0.42,172990347,2.92,49.63,37.86,35.43,30.08,28.22,26.06,10.11,40.21,Consumer Cyclical,Leisure,NYQ,0,0,0,1,1,0,103,95,97,90,97,13,78,94,89,98,8,73,43
138,COIN,"Coinbase Global, Inc.",98830630912,388.02,394.01,-5.99,-1.52,16841200,14914708,1.13,4390864776,5.34,48.57,344.33,298.71,256.59,248.03,226.18,142.58,400.88,Financial Services,Financial Data & Stock Exchanges,NMS,0,1,0,0,1,1,102,95,97,27,90,95,99,98,93,93,7,48,56
139,SBSW,Sibanye Stillwater Limited,5986651136,8.46,8.4,0.06,0.71,11567500,10995456,0.79,71003278,2.72,42.86,7.48,6.62,5.35,5.14,4.63,3.05,8.66,Basic Materials,Other Precious Metals & Mining,NYQ,1,1,0,1,1,0,101,100,97,79,9,12,94,96,99,93,5,3,36
140,MGNI,"Magnite, Inc.",3323164160,23.55,23.1,0.44,1.93,2430600,2731500,0.88,52237715,4.14,26.83,21.8,19.09,16.3,15.71,14.32,8.22,25.27,Communication Services,Advertising Agencies,NMS,0,0,0,1,0,1,100,67,97,22,90,93,98,98,93,91,2,109,79
141,INVZ,Innoviz Technologies Ltd.,320328832,1.61,1.62,-0.01,-0.62,8736200,7046118,1.23,8900515,10.55,35.42,1.42,1.2,1.04,1.05,0.96,0.45,3.14,Consumer Cyclical,Auto Parts,NCM,1,0,0,1,1,1,100,81,97,4,95,1,99,99,46,93,8,22,37
142,XNET,Xunlei Limited,291277696,4.67,4.55,0.12,2.64,244700,778452,0.31,4055943,5.41,9.37,4.68,4.72,3.98,3.67,3.48,1.46,7.19,Technology,Software - Infrastructure,NMS,0,0,1,1,0,0,99,71,97,98,75,62,10,79,99,97,1,44,86
143,PRME,"Prime Medicine, Inc.",563251264,4.29,4.8,-0.52,-10.72,4412500,3556246,1.24,8981164,10.43,100.0,3.27,2.5,2.55,2.9,2.86,1.11,6.75,Healthcare,Biotechnology,NGM,1,0,0,1,1,1,99,81,97,1,2,8,100,99,93,17,9,62,67
144,ATAI,Atai Life Sciences N.V.,562181632,2.65,2.72,-0.07,-2.57,2715500,3893238,0.69,9375739,8.06,20.65,2.5,2.23,1.86,1.79,1.64,1.03,2.98,Healthcare,Biotechnology,NGM,0,0,0,1,0,1,98,67,96,38,57,6,96,96,97,92,9,62,67
145,STIM,"Neuronetics, Inc.",247265616,3.74,3.86,-0.12,-3.11,1141200,857542,1.32,3321508,5.74,65.52,3.6,3.73,3.42,3.23,3.17,0.52,5.92,Healthcare,Medical Devices,NGM,0,0,0,1,0,1,98,86,96,99,77,9,26,17,94,95,9,114,117
146,RAIL,"FreightCar America, Inc.",211073760,11.04,11.7,-0.66,-5.64,313000,209448,1.49,1766840,5.2,41.15,9.83,8.74,8.24,8.06,7.72,3.08,16.1,Industrials,Railroads,NMS,1,0,0,1,1,1,96,81,96,33,98,51,96,97,67,98,4,55,40
147,OPRT,Oportun Financial Corporation,284718880,6.49,6.49,-0.0,-0.0,445800,578178,0.77,4000040,7.6,0.0,6.9,6.63,5.68,5.37,5.01,2.37,9.24,Financial Services,Credit Services,NMS,0,0,0,1,0,0,96,10,96,96,87,8,15,91,96,96,7,23,76
148,SYM,Symbotic Inc.,28625614848,48.55,47.54,1.01,2.12,2172300,1990100,1.08,69746331,6.5,5.26,41.15,34.79,29.68,29.69,27.25,16.32,49.86,Industrials,Specialty Industrial Machinery,NGM,0,2,0,0,1,1,95,100,96,16,8,14,99,98,97,77,4,34,27
149,MSTR,Strategy Incorporated,124270977024,442.31,451.02,-8.71,-1.93,14265900,12610258,1.12,4987624795,3.21,45.45,405.12,386.51,340.78,319.36,301.88,102.4,543.0,Technology,Software - Application,NMS,0,0,0,0,1,0,95,95,96,97,99,99,89,86,89,98,1,69,75
150,ORLA,Orla Mining Ltd.,3830007808,11.78,11.28,0.5,4.43,1363500,1583162,0.8,16917231,4.36,57.12,10.69,10.42,8.8,8.15,7.61,3.24,12.43,Basic Materials,Gold,ASE,0,0,0,1,0,1,95,90,96,99,91,50,75,44,98,98,5,8,125
151,OPFI,OppFi Inc.,997421632,11.49,11.97,-0.48,-4.01,1619700,1290074,1.08,16497269,6.55,17.87,13.13,12.54,10.53,9.72,8.92,3.09,17.73,Financial Services,Credit Services,NYQ,0,0,0,0,0,0,94,5,96,98,98,88,12,85,82,98,7,23,76
152,PHOE,Phoenix Asia Holdings Limited,152712000,7.07,7.34,-0.27,-3.68,20200,105154,0.15,461466,23.13,25.84,7.5,6.12,0.0,0.0,0.0,2.31,13.29,Industrials,Engineering & Construction,NCM,0,0,0,1,0,1,94,19,96,68,47,38,99,96,97,94,4,13,38
153,ACOG,Alpha Cognition Inc. Common Stock,166686016,10.4,10.53,-0.13,-1.19,19200,122690,0.13,1116783,6.67,11.27,10.03,9.02,7.34,0.0,0.0,3.75,11.54,Healthcare,Biotechnology,NCM,0,0,1,1,0,1,93,62,96,22,66,38,84,97,96,94,9,62,67
154,DXYZ,Destiny Tech100 Inc.,420072960,38.61,38.19,0.42,1.1,276500,479302,0.58,19420577,4.22,24.41,38.63,39.05,38.12,36.38,35.97,9.0,77.35,Financial Services,Asset Management,NYQ,0,0,1,0,0,0,93,38,96,96,100,48,24,60,14,97,7,79,82
155,MTSR,"Metsera, Inc.",4515307008,42.98,42.47,0.51,1.2,962800,945292,1.02,27828118,7.11,97.24,32.84,29.73,0.0,0.0,0.0,12.3,46.43,Healthcare,Biotechnology,NMS,1,1,0,0,1,0,92,100,96,5,47,38,98,98,95,90,9,62,67
156,EVEX,"Eve Holding, Inc.",2114997760,7.1,6.92,0.18,2.6,417800,314402,1.32,1821108,6.51,11.25,6.52,5.68,4.77,4.69,4.29,2.33,7.7,Industrials,Aerospace & Defense,NYQ,0,0,0,0,0,1,91,81,96,40,77,1,98,96,95,94,4,7,59
157,ADPT,Adaptive Biotechnologies Corporation,1680201984,11.06,11.55,-0.49,-4.24,1592600,2253836,0.69,23497908,5.13,27.56,11.24,10.35,8.56,8.0,7.26,3.84,12.43,Healthcare,Biotechnology,NMS,0,0,0,0,0,1,91,38,96,98,94,48,73,86,96,97,9,62,67
158,CVNA,Carvana Co.,40745504768,348.41,347.34,1.07,0.31,1870400,3725426,0.45,1157800380,3.77,33.44,335.06,311.65,260.96,243.27,223.81,118.5,364.0,Consumer Cyclical,Auto & Truck Dealerships,NYQ,0,0,0,1,0,0,91,90,96,96,97,99,91,94,96,97,8,46,58
159,THM,International Tower Hill Mines Ltd.,220545184,1.06,1.1,-0.04,-3.2,183600,451560,0.41,394549,5.99,40.0,0.96,0.87,0.72,0.68,0.63,0.4,1.14,Basic Materials,Gold,ASE,1,2,0,1,1,1,90,90,96,92,10,17,88,92,98,95,5,8,125
160,NET,"Cloudflare, Inc.",64805670912,186.97,182.9,4.07,2.23,2617200,3455642,0.76,575875029,3.56,24.8,183.88,169.99,142.0,133.67,121.88,69.26,198.01,Technology,Software - Infrastructure,NYQ,0,0,0,1,0,0,90,38,96,83,85,48,78,94,95,96,1,44,86
161,CMPX,"Compass Therapeutics, Inc.",412080352,2.98,2.92,0.06,2.05,1113900,859838,1.28,1993373,6.49,55.77,2.64,2.43,2.22,2.15,2.04,0.87,4.08,Healthcare,Biotechnology,NCM,1,0,0,0,1,0,90,100,96,81,76,2,95,94,93,97,9,62,67
162,SXTC,"China SXT Pharmaceuticals, Inc.",193534704,1.67,1.66,0.01,0.48,19300,1224628,0.01,2171635,7.59,0.0,1.75,1.8,1.68,1.63,1.6,0.3,5.7,Healthcare,Drug Manufacturers - Specialty & Generic,NCM,0,0,1,1,0,0,90,10,96,100,1,2,7,1,100,80,9,54,95
163,SEI,"Solaris Energy Infrastructure, Inc.",2052622720,30.39,31.8,-1.41,-4.43,1038300,1415354,0.73,38235417,5.77,39.05,29.85,27.67,24.43,23.05,21.52,10.96,39.02,Energy,Oil & Gas Equipment & Services,NYQ,0,0,0,0,0,0,89,57,96,91,99,91,85,94,64,97,12,102,138
164,HRTG,"Heritage Insurance Holdings, Inc.",660467200,21.31,21.66,-0.35,-1.62,349600,526180,0.57,12420644,5.04,2.36,22.54,22.02,18.08,16.75,15.45,6.81,26.64,Financial Services,Insurance - Property & Casualty,NYQ,0,0,0,1,0,0,89,14,96,98,86,55,9,70,97,98,7,59,143
165,UPST,"Upstart Holdings, Inc.",7053090816,74.13,74.98,-0.86,-1.14,3942000,6619696,0.59,376454020,5.13,22.79,68.42,60.84,55.82,54.18,51.09,20.6,96.43,Financial Services,Credit Services,NMS,0,0,0,1,1,0,89,71,96,80,95,15,98,96,87,97,7,23,76
166,AGX,"Argan, Inc.",3030985728,222.2,220.73,1.47,0.67,503200,436830,1.15,90486679,4.32,25.02,211.64,199.57,166.09,154.49,141.83,63.53,246.6,Industrials,Engineering & Construction,NYQ,0,0,0,1,0,0,88,81,96,98,98,96,53,90,91,98,4,13,38
167,ZVIA,Zevia PBC,190363504,2.95,2.97,-0.02,-0.67,1106700,904032,1.22,2753255,8.41,8.6,2.99,2.88,2.66,2.56,2.43,0.73,4.99,Consumer Defensive,Beverages - Non-Alcoholic,NYQ,0,0,0,1,0,1,88,19,96,97,100,1,47,74,10,98,11,63,101
168,SSSS,SuRo Capital Corp.,201137808,8.42,8.45,-0.03,-0.36,94600,263996,0.36,1922546,3.85,12.9,7.99,7.22,6.14,5.86,5.37,3.52,8.77,Financial Services,Asset Management,NMS,0,2,1,0,1,1,88,86,96,63,91,50,88,95,92,95,7,79,82
169,RDW,Redwire Corporation,2420940288,16.98,17.73,-0.75,-4.23,5701600,3222506,1.76,51519775,7.16,55.43,16.27,15.34,13.64,12.87,12.1,4.87,26.66,Industrials,Aerospace & Defense,NYQ,1,0,1,1,0,0,88,71,96,92,99,99,5,96,82,96,4,7,59
170,POET,POET Technologies Inc.,606212544,7.13,7.44,-0.31,-4.17,3369300,1646238,2.03,8935106,6.83,58.62,5.68,5.0,4.46,4.28,4.03,2.27,7.79,Technology,Semiconductors,NCM,1,0,0,1,1,1,88,90,96,96,99,98,99,95,94,96,1,18,19
171,TPR,"Tapestry, Inc.",21101303808,101.6,101.55,0.05,0.05,4221100,3890948,1.08,324648246,2.41,34.16,90.86,84.51,74.12,70.2,65.77,35.23,101.82,Consumer Cyclical,Luxury Goods,NYQ,1,1,0,0,1,0,88,100,96,93,94,77,96,92,93,96,8,60,44
172,SRRK,Scholar Rock Holding Corporation,3680091392,38.76,38.59,0.17,0.44,1804000,1219890,1.18,40579288,5.13,0.0,35.61,34.06,32.3,30.81,29.78,6.76,46.98,Healthcare,Biotechnology,NMS,1,0,0,1,1,1,87,100,96,97,98,14,93,82,27,99,9,62,67
173,MASS,908 Devices Inc.,233097792,6.5,6.72,-0.22,-3.27,254000,612648,0.4,3853807,7.54,23.44,6.74,6.23,5.0,4.84,4.39,1.81,8.06,Healthcare,Medical Devices,NGM,0,0,0,0,0,0,87,10,96,95,1,9,5,88,99,74,9,114,117
174,ADCT,ADC Therapeutics SA,364848256,3.25,3.35,-0.1,-2.99,635000,820528,0.77,2290004,7.57,35.63,3.0,2.7,2.34,2.35,2.22,1.05,4.13,Healthcare,Biotechnology,NYQ,0,0,1,1,0,0,86,76,96,4,3,98,7,99,97,24,9,62,67
175,AMSC,American Superconductor Corporation,1823035392,40.96,40.71,0.25,0.61,986800,1121234,0.88,35004066,4.76,1.32,36.61,31.83,26.96,25.84,23.49,13.98,41.4,Industrials,Specialty Industrial Machinery,NMS,0,1,0,1,1,0,86,100,96,34,94,100,98,98,94,83,4,34,27
176,CMP,"Compass Minerals International, Inc.",910240384,21.87,22.05,-0.18,-0.82,540100,804920,0.67,15665903,3.58,12.4,21.03,19.12,15.76,15.38,14.16,7.51,22.69,Basic Materials,Other Industrial Metals & Mining,NYQ,0,2,0,1,1,0,86,62,96,34,25,2,87,97,95,94,5,29,14
177,RMNI,"Rimini Street, Inc.",463514272,5.05,5.05,0.0,0.0,537200,395204,1.35,1540822,5.39,9.86,4.14,3.74,3.3,3.18,3.0,1.53,5.38,Technology,Software - Application,NGM,1,2,0,1,1,1,86,90,96,93,57,26,99,91,97,92,1,69,75
178,NKTR,Nektar Therapeutics,411751872,23.8,24.41,-0.61,-2.5,1157400,2082917,0.55,51177035,13.71,8.02,21.14,16.86,14.56,14.57,13.07,6.45,37.38,Healthcare,Biotechnology,NCM,0,0,0,1,0,1,86,48,96,5,35,98,100,99,95,64,9,62,67
179,SLI,Standard Lithium Ltd.,566103616,2.76,2.78,-0.02,-0.72,3212300,2233942,1.43,4408630,5.64,62.71,2.25,1.95,1.69,1.68,1.57,1.07,2.95,Basic Materials,Other Industrial Metals & Mining,ASE,1,1,0,0,1,1,86,90,96,34,55,5,99,97,96,95,5,29,14
180,KTOS,"Kratos Defense & Security Solutions, Inc.",8607482880,51.12,51.99,-0.87,-1.67,4048500,3559144,1.13,150633791,5.2,21.18,45.19,41.14,34.58,32.61,29.86,17.91,52.7,Industrials,Aerospace & Defense,NMS,1,1,0,1,1,1,86,90,96,95,90,83,94,91,95,97,4,7,59
