#,Ticker,Company Name,Market Cap,Close,Previous Close,Change,% Change,Volume,Avg Volume,Relative Volume,Avg Dollar Volume,ADR %,Relative Measured Volatility,21 EMA,50 EMA,150 EMA,200 EMA,200 EMA 1M,52 Week Low,52 Week High,Sector,Industry,Exchange,Pocket Pivot,RS New High,Tight Range,Inside Day,Think 40,Episodic Pivot,RS Score,RS STS %,RS Rating,RS Rating 3M,RS Rating 6M,RS Rating 1Y,AS Rating 1M,AS Rating 3M,AS Rating 6M,AS Rating 1Y,Sector Rank,Industry Rank,Industry Rank By AS
90,AMAT,"Applied Materials, Inc.",147025657856,183.21,183.52,-0.31,-0.17,14201600,7286042,1.64,1183998683,2.34,34.25,172.62,165.63,166.82,169.17,168.62,123.74,255.89,Technology,Semiconductor Equipment & Materials,NMS,0,0,0,1,1,0,7,90,60,14,17,93,89,86,73,18,1,104,2
91,HON,Honeywell International Inc.,147209371648,228.85,226.38,2.47,1.09,4994300,3762030,1.25,813351351,1.27,40.9,224.01,219.65,214.29,212.67,209.86,179.36,242.77,Industrials,Conglomerates,NMS,0,0,1,0,1,0,8,19,62,57,67,66,51,67,59,56,6,88,97
92,MU,"Micron Technology, Inc.",139622662144,124.76,126.0,-1.24,-0.98,36829400,21426498,1.68,2142632438,3.0,54.31,115.38,104.09,97.72,97.55,93.57,61.54,137.13,Technology,Semiconductors,NMS,1,0,0,1,1,0,28,71,85,26,17,97,96,92,92,24,1,21,4
93,DHR,Danaher Corporation,144178708480,198.8,201.14,-2.34,-1.16,5619400,3952252,1.42,770175780,2.18,74.67,197.39,197.24,210.27,215.46,219.43,171.0,281.7,Healthcare,Diagnostics & Research,NYQ,1,0,0,0,0,0,-13,19,16,23,22,70,65,27,25,17,11,108,24
94,GEV,GE Vernova Inc.,141833404416,519.66,506.81,12.85,2.54,9148500,3197036,1.17,1396699957,2.93,100.0,485.57,446.22,374.79,350.86,319.97,150.01,532.59,Industrials,Specialty Industrial Machinery,NYQ,1,2,0,0,1,1,97,100,97,92,96,89,83,96,94,97,6,51,47
95,DE,Deere & Company,139026350080,513.34,508.53,4.81,0.95,1835300,1189370,1.54,595451931,1.82,18.0,512.84,501.44,470.46,459.15,446.76,340.2,533.78,Industrials,Farm & Heavy Construction Machinery,NYQ,1,0,1,1,0,0,21,14,80,83,66,28,53,69,83,81,6,31,10
96,TJX,"The TJX Companies, Inc.",137645195264,123.38,122.14,1.24,1.02,9786200,5424122,1.8,690048162,1.41,59.55,124.94,125.64,122.6,120.52,119.51,107.71,135.85,Consumer Cyclical,Apparel Retail,NYQ,1,0,0,0,0,0,6,10,59,67,72,84,19,57,57,60,10,128,137
97,PFE,Pfizer Inc.,137813344256,24.19,24.24,-0.05,-0.21,39507500,43149128,0.91,1002197287,1.53,28.3,23.95,23.73,24.43,24.79,24.97,20.92,31.54,Healthcare,Drug Manufacturers - General,NYQ,0,0,1,1,0,0,-6,19,25,34,34,31,59,30,35,30,11,116,103
98,TTE,TotalEnergies SE,135736647680,61.5,61.56,-0.06,-0.1,1548900,1760324,0.88,105366493,1.36,0.0,61.05,60.23,59.99,60.19,59.96,52.78,71.03,Energy,Oil & Gas Integrated,NYQ,0,0,0,0,0,0,0,33,42,74,13,64,68,25,81,32,12,72,28
99,BUD,Anheuser-Busch InBev SA/NV,131391217664,68.5,69.13,-0.63,-0.91,2123400,2183992,0.97,149709660,1.04,19.77,69.93,68.02,63.12,62.15,60.28,45.94,72.13,Consumer Defensive,Beverages - Brewers,NYQ,0,0,1,0,0,0,16,5,75,75,13,56,19,68,91,62,9,102,147
100,UNP,Union Pacific Corporation,138261921792,231.41,229.39,2.02,0.88,7430600,3225678,2.3,713313247,1.23,25.06,224.94,224.26,228.04,228.74,229.72,204.66,258.07,Industrials,Railroads,NYQ,1,0,0,0,1,0,1,81,49,60,30,44,66,46,60,53,6,62,58
101,PANW,"Palo Alto Networks, Inc.",134920241152,200.57,202.34,-1.77,-0.87,5340100,4948956,1.08,936715846,2.09,39.35,197.79,192.04,185.21,182.35,178.77,142.01,208.39,Technology,Software - Infrastructure,NMS,0,0,0,0,1,0,16,19,75,62,77,83,78,76,68,71,1,30,56
102,ETN,Eaton Corporation plc,138218897408,353.23,348.14,5.09,1.46,3704300,2417960,1.53,758039188,2.07,29.13,333.0,320.51,313.44,311.59,307.03,231.85,379.99,Industrials,Specialty Industrial Machinery,NYQ,0,0,0,0,1,0,17,100,76,23,70,90,80,87,65,60,6,51,47
103,GILD,"Gilead Sciences, Inc.",137665724416,110.67,107.62,3.05,2.83,19542300,8978706,2.17,947247673,2.58,100.0,108.09,106.8,100.65,97.46,94.92,66.01,119.96,Healthcare,Drug Manufacturers - General,NMS,1,0,0,1,0,0,24,24,83,93,81,30,44,36,83,90,11,116,103
104,COF,Capital One Financial Corporation,134969376768,211.01,210.51,0.5,0.24,4409000,4924102,0.55,936062956,1.98,47.54,199.61,192.82,182.2,177.28,172.46,128.23,212.82,Financial Services,Credit Services,NYQ,0,1,0,0,1,0,33,95,87,82,85,74,84,83,81,88,7,19,35
105,CMCSA,Comcast Corporation,131540869120,35.32,35.21,0.11,0.31,26938500,21898586,1.1,755754658,1.52,6.25,34.86,34.85,35.93,36.43,36.79,31.44,45.31,Communication Services,Telecom Services,NMS,1,0,1,1,0,0,-5,10,27,37,27,24,59,29,35,31,5,47,66
106,MELI,"MercadoLibre, Inc.",129795309568,2560.05,2560.2,-0.15,-0.01,295800,367028,0.8,885261873,2.43,24.69,2478.86,2398.94,2181.03,2110.73,2028.5,1563.21,2635.88,Consumer Cyclical,Internet Retail,NMS,0,0,0,0,0,0,34,57,88,85,32,78,45,85,93,87,10,24,44
107,ADP,"Automatic Data Processing, Inc.",123177345024,303.45,302.98,0.47,0.16,1931100,1670112,1.15,513952169,1.69,27.06,309.72,308.78,298.9,293.44,289.23,231.27,329.93,Technology,Software - Application,NMS,0,0,0,0,0,0,10,10,67,81,76,64,11,49,64,76,1,59,94
108,TD,The Toronto-Dominion Bank,125034815488,72.59,72.86,-0.27,-0.37,4219100,1866490,2.26,124690428,0.98,100.0,70.36,67.3,62.24,61.1,58.95,51.25,73.06,Financial Services,Banks - Diversified,NYQ,1,0,0,0,1,0,27,52,84,75,20,26,71,81,92,81,7,3,21
109,LOW,"Lowe's Companies, Inc.",125330759680,223.63,221.23,2.4,1.08,3256600,2640324,1.16,589357564,1.79,35.79,220.98,223.89,232.97,234.47,237.4,206.39,287.01,Consumer Cyclical,Home Improvement Retail,NYQ,1,0,0,0,0,0,-5,38,27,36,56,30,29,32,30,51,10,131,109
110,SAN,"Banco Santander, S.A.",122497482752,8.24,8.08,0.16,1.98,3237800,5815134,0.56,44881103,1.48,33.33,8.0,7.65,6.61,6.28,5.89,4.27,8.39,Financial Services,Banks - Diversified,NYQ,0,0,0,0,0,0,55,52,93,95,36,78,62,82,97,92,7,3,21
111,LRCX,Lam Research Corporation,124330459136,97.2,96.84,0.36,0.37,10779800,10998324,0.91,889752280,2.47,11.76,90.37,84.58,80.13,79.9,77.64,56.32,113.0,Technology,Semiconductor Equipment & Materials,NMS,0,0,0,1,1,0,23,90,82,27,16,92,90,89,90,28,1,104,2
112,CRWD,"CrowdStrike Holdings, Inc.",125925031936,499.33,505.22,-5.89,-1.17,3464800,3735424,0.91,1683480299,3.08,0.0,478.58,452.08,402.31,386.12,365.1,200.81,506.35,Technology,Software - Infrastructure,NMS,0,0,0,1,1,0,44,71,91,69,78,98,80,91,91,77,1,30,56
113,BHP,BHP Group Limited,123366932480,48.62,48.34,0.28,0.58,3050600,2704456,1.12,131516661,1.38,17.0,48.41,48.61,49.47,50.03,50.33,39.73,63.21,Basic Materials,Other Industrial Metals & Mining,NYQ,0,0,0,0,0,0,-5,29,27,36,16,36,25,35,57,25,8,34,25
114,ANET,Arista Networks Inc,127588925440,99.39,101.59,-2.2,-2.17,10389800,10233220,0.78,909258767,3.5,32.88,93.85,91.26,91.64,90.82,90.14,59.43,133.57,Technology,Computer Hardware,NYQ,0,0,0,0,1,0,13,86,71,21,90,96,90,86,25,66,1,14,16
115,APP,AppLovin Corporation,117695840256,333.78,347.45,-13.67,-3.93,18524900,6541780,2.51,2202677629,5.47,50.64,356.85,346.67,306.86,284.62,265.57,60.67,525.15,Communication Services,Advertising Agencies,NMS,0,0,0,0,0,0,103,5,97,98,100,98,4,83,43,99,5,110,101
116,KKR,KKR & Co. Inc.,122072293376,134.29,131.94,2.35,1.78,5398700,4125434,0.95,490409211,2.13,56.53,124.79,122.12,124.68,123.86,123.76,86.15,170.4,Financial Services,Asset Management,NYQ,1,0,0,0,1,0,11,100,68,34,89,93,82,77,27,75,7,77,85
117,SNY,Sanofi,116518092800,47.85,48.37,-0.52,-1.08,2683500,2511636,0.88,125732758,1.4,47.0,49.13,50.03,50.35,50.16,50.41,45.8,60.12,Healthcare,Drug Manufacturers - General,NMS,0,0,0,0,0,0,-5,5,27,75,29,54,8,14,64,51,11,116,103
118,IBN,ICICI Bank Limited,120840372224,33.87,33.39,0.48,1.44,7230600,5069978,1.43,169632439,0.81,35.29,33.32,33.02,31.41,30.81,30.24,27.26,34.5,Financial Services,Banks - Regional,NYQ,1,0,1,1,0,0,11,33,68,69,66,81,26,64,75,66,7,55,76
119,KLAC,KLA Corporation,119406313472,889.87,902.94,-13.07,-1.45,1175400,1209686,0.95,939558449,2.44,29.32,848.73,795.68,740.54,729.24,702.91,551.33,914.83,Technology,Semiconductor Equipment & Materials,NMS,0,0,0,1,1,0,26,57,84,43,22,95,89,89,92,57,1,104,2
120,ADI,"Analog Devices, Inc.",117759647744,236.96,237.3,-0.34,-0.14,3617700,3970788,0.89,844679238,1.97,39.77,227.64,218.56,212.89,212.03,208.56,158.65,247.1,Technology,Semiconductors,NMS,0,0,0,1,1,0,12,62,70,41,54,86,83,78,74,53,1,21,4
121,APH,Amphenol Corporation,118141632512,97.67,96.98,0.69,0.71,19777700,8608366,2.18,738676949,1.63,34.83,92.83,86.37,76.39,73.77,69.38,54.77,98.06,Technology,Electronic Components,NYQ,1,1,0,0,1,0,46,95,92,64,77,93,83,93,91,85,1,15,7
122,VRTX,Vertex Pharmaceuticals Incorporated,113863786496,441.3,443.4,-2.1,-0.47,3615500,1679308,2.15,761140129,2.05,10.75,447.16,454.34,461.19,459.53,462.25,377.85,519.88,Healthcare,Biotechnology,NMS,0,0,0,1,0,0,-5,5,27,82,24,85,25,14,72,29,11,93,75
123,CB,Chubb Limited,114261270528,285.12,283.57,1.55,0.55,3782100,1594548,1.07,458991494,1.59,38.49,286.96,287.44,282.79,279.48,277.52,251.42,306.91,Financial Services,Insurance - Property & Casualty,NYQ,1,0,0,1,0,0,1,10,49,75,60,81,18,26,64,58,7,29,126
124,COP,ConocoPhillips,114740420608,90.17,90.89,-0.72,-0.79,7555100,8246550,0.46,740441300,2.53,2.2,90.86,90.81,95.01,96.85,98.2,79.88,118.4,Energy,Oil & Gas E&P,NYQ,0,0,0,0,0,0,-12,33,17,41,17,36,69,13,37,20,12,122,27
125,MDT,Medtronic plc,110419574784,86.02,85.47,0.55,0.64,10133600,7799268,0.81,661187716,1.53,35.16,86.01,85.72,85.66,85.29,85.05,75.96,96.25,Healthcare,Medical Devices,NYQ,1,0,0,0,0,0,3,5,53,72,34,35,65,31,70,58,11,103,80
126,MMC,"Marsh & McLennan Companies, Inc.",106907197440,216.97,216.02,0.95,0.44,2378700,2145330,1.08,478686385,1.88,13.23,220.66,224.06,223.95,222.25,222.38,207.21,248.0,Financial Services,Insurance Brokers,NYQ,0,0,0,1,0,0,-3,5,31,81,54,70,11,14,61,52,7,114,140
127,LMT,Lockheed Martin Corporation,107445805056,458.59,457.9,0.69,0.15,1995600,1568548,1.27,734098636,2.33,19.38,468.15,467.42,472.59,474.37,474.94,418.88,618.95,Industrials,Aerospace & Defense,NYQ,0,0,0,1,0,0,-3,5,31,31,36,66,20,57,38,46,6,9,20
128,BTI,British American Tobacco p.l.c.,102785581056,46.96,47.34,-0.38,-0.8,6884600,6712500,0.98,301616534,1.29,29.63,47.41,45.4,41.15,39.7,37.9,30.81,49.58,Consumer Defensive,Tobacco,NYQ,0,0,0,1,0,0,31,5,86,88,75,68,66,76,90,89,9,2,43
129,MSTR,Strategy Incorporated,107948974080,383.88,386.63,-2.75,-0.71,18678100,12952608,1.4,4915980262,3.33,52.17,380.06,370.61,329.25,308.33,292.64,102.4,543.0,Technology,Software - Application,NMS,0,0,0,0,0,0,78,29,96,96,99,100,61,89,70,97,1,59,94
130,AMT,American Tower Corporation,101951086592,217.78,217.52,0.26,0.12,2086300,2629190,0.79,562876366,1.72,40.6,216.13,213.58,207.07,205.05,202.74,172.51,243.56,Real Estate,REIT - Specialty,NYQ,0,0,0,1,1,0,8,19,62,75,19,58,57,53,84,64,13,84,98
131,SBUX,Starbucks Corporation,104673804288,92.11,91.84,0.27,0.29,21490000,10703390,1.73,916784251,2.23,46.29,90.56,89.49,91.55,91.64,91.82,71.55,117.46,Consumer Cyclical,Restaurants,NMS,1,0,0,1,0,0,2,33,51,78,34,18,82,23,64,67,10,82,71
132,ICE,"Intercontinental Exchange, Inc.",104256520192,181.75,180.8,0.95,0.53,2137100,2652248,0.81,460612746,1.31,30.05,178.68,175.03,166.58,163.07,159.53,136.21,182.61,Financial Services,Financial Data & Stock Exchanges,NYQ,0,0,1,1,1,0,16,24,75,86,60,74,54,56,85,78,7,37,83
133,UBS,UBS Group AG,106599694336,33.44,33.07,0.37,1.12,2446200,2949892,0.83,93267288,1.37,15.34,32.13,31.84,31.62,31.38,31.18,25.74,35.84,Financial Services,Banks - Diversified,NYQ,0,0,0,0,0,0,9,71,65,67,52,75,71,60,73,62,7,3,21
134,MO,"Altria Group, Inc.",98961440768,58.75,58.79,-0.04,-0.07,11495000,8414164,0.8,490483449,1.43,19.45,58.91,58.12,54.94,53.47,52.25,45.27,61.26,Consumer Defensive,Tobacco,NYQ,0,0,1,1,1,0,16,5,75,88,78,75,45,53,81,80,9,2,43
135,WELL,Welltower Inc.,100368531456,152.13,153.48,-1.35,-0.88,3373600,3038808,1.11,457308341,1.91,0.0,152.1,150.27,142.17,137.71,134.43,102.92,158.55,Real Estate,REIT - Healthcare Facilities,NYQ,0,0,1,1,0,0,18,5,77,92,78,80,29,35,85,87,13,72,95
136,CEG,Constellation Energy Corporation,100346724352,320.17,322.51,-2.34,-0.73,3689100,3159230,1.17,884438494,3.4,19.01,304.95,285.11,259.52,250.7,238.39,155.6,352.0,Utilities,Utilities - Renewable,NMS,0,0,0,0,1,0,46,71,92,36,78,98,70,95,92,87,3,95,91
137,PLD,"Prologis, Inc.",98007547904,105.62,104.39,1.23,1.18,5732900,4353648,0.7,457157452,1.82,88.76,106.18,106.24,108.67,109.58,110.22,85.35,132.57,Real Estate,REIT - Industrial,NYQ,1,0,1,0,0,0,-4,10,29,50,17,24,20,27,62,35,13,132,127
138,DASH,"DoorDash, Inc.",102679527424,242.32,239.64,2.68,1.12,7323900,4277946,1.71,877813201,2.43,73.92,222.25,209.75,188.91,180.62,171.37,99.32,242.63,Consumer Cyclical,Internet Retail,NMS,1,1,0,0,1,0,59,100,94,92,87,74,92,89,92,95,10,24,44
139,SO,The Southern Company,100007264256,90.9,90.35,0.55,0.61,5228100,5124882,1.02,457882654,1.4,26.95,89.7,89.26,87.18,85.91,85.09,76.96,94.45,Utilities,Utilities - Regulated Electric,NYQ,1,0,1,0,0,0,7,14,60,81,63,76,56,47,76,68,3,33,132
140,INTC,Intel Corporation,98973777920,22.69,22.5,0.19,0.84,95431800,82031956,1.14,1705388849,3.77,31.43,21.32,21.1,21.99,22.86,23.26,17.67,37.16,Technology,Semiconductors,NMS,0,0,0,1,1,0,-4,95,29,32,4,12,86,36,76,15,1,21,4
141,ENB,Enbridge Inc.,98099101696,44.78,45.08,-0.3,-0.67,4590800,3894848,1.15,177843063,1.53,52.34,45.5,45.38,43.77,42.9,42.25,35.1,47.44,Energy,Oil & Gas Midstream,NYQ,0,0,0,0,0,0,10,5,67,82,72,52,21,47,70,77,12,81,70
142,SMFG,"Sumitomo Mitsui Financial Group, Inc.",98076483584,15.2,15.23,-0.03,-0.2,1980500,1895500,1.04,27508691,1.05,27.78,15.01,14.83,14.47,14.21,14.01,10.74,16.74,Financial Services,Banks - Diversified,NYQ,0,0,1,0,0,0,8,14,62,87,78,88,45,27,69,65,7,3,21
143,CME,CME Group Inc.,99011420160,274.76,272.83,1.93,0.71,2682000,2413006,1.1,659147021,1.86,6.87,273.29,271.21,254.17,246.93,241.04,193.17,290.79,Financial Services,Financial Data & Stock Exchanges,NMS,0,0,0,0,0,0,22,19,81,87,72,35,17,58,83,85,7,37,83
144,RELX,RELX PLC,98531467264,53.8,53.31,0.49,0.92,776800,850732,0.91,45532960,0.96,54.69,53.3,52.83,50.32,49.27,48.38,43.45,56.33,Industrials,Specialty Business Services,NYQ,1,0,1,1,0,0,14,14,72,74,56,85,30,64,83,68,6,68,104
145,FI,"Fiserv, Inc.",95545606144,172.33,171.36,0.97,0.57,3934600,5614080,0.39,962243793,1.85,27.04,168.53,176.54,189.6,188.58,193.45,146.46,238.59,Technology,Information Technology Services,NYQ,1,0,1,0,0,0,-9,76,21,87,85,70,78,5,20,62,1,65,78
146,BMY,Bristol-Myers Squibb Company,94325948416,46.35,46.65,-0.3,-0.64,21852000,15268398,0.73,730951264,1.97,24.49,47.68,49.01,51.43,51.51,52.27,39.35,63.33,Healthcare,Drug Manufacturers - General,NYQ,0,0,1,0,0,0,-10,5,20,83,78,11,18,5,20,62,11,116,103
147,TT,Trane Technologies plc,96408453120,432.29,429.19,3.1,0.72,3822700,1430368,2.67,575553527,1.53,55.31,424.46,409.2,383.47,374.65,363.11,298.15,437.34,Industrials,Building Products & Equipment,NYQ,1,0,1,1,0,0,24,14,83,43,77,94,37,88,79,77,6,98,37
148,WM,"Waste Management, Inc.",91853643776,228.26,226.72,1.54,0.68,2895700,1703602,1.7,394562940,1.49,25.1,232.84,231.88,224.6,221.13,218.15,196.59,242.58,Industrials,Waste Management,NYQ,1,0,0,1,0,0,7,10,60,75,54,79,16,47,77,56,6,20,111
149,BN,Brookfield Corporation,94883094528,61.6,61.1,0.5,0.82,1616700,2018570,0.8,114115579,1.85,48.3,59.16,57.46,55.25,54.1,53.0,40.82,62.78,Financial Services,Asset Management,NYQ,0,0,0,1,1,0,23,95,82,77,84,73,75,79,71,87,7,77,85
150,SE,Sea Limited,94314700800,159.31,158.51,0.8,0.5,4606600,4293552,0.94,647019389,2.77,62.33,157.37,151.06,131.15,123.3,115.32,55.0,172.65,Consumer Cyclical,Internet Retail,NYQ,0,0,0,1,0,0,54,33,93,96,95,96,26,83,93,95,10,24,44
151,RIO,Rio Tinto Group,95432531968,58.74,58.58,0.16,0.27,2768700,3036784,0.86,180815859,1.32,13.51,58.37,59.11,59.84,60.03,60.42,51.67,72.08,Basic Materials,Other Industrial Metals & Mining,NYQ,0,0,0,1,0,0,-4,24,29,64,21,62,20,26,62,29,8,34,25
152,HCA,"HCA Healthcare, Inc.",91249713152,379.3,377.66,1.64,0.43,1554800,1524624,1.02,555047849,2.43,15.01,374.66,365.5,348.74,344.82,337.94,289.98,417.14,Healthcare,Medical Care Facilities,NYQ,0,0,0,1,0,0,11,29,68,62,20,79,44,70,87,59,11,91,118
153,DUK,Duke Energy Corporation,90876887040,116.92,116.25,0.67,0.58,3578700,3321910,1.07,389079581,1.45,41.81,116.26,116.51,114.17,112.49,111.67,99.21,125.27,Utilities,Utilities - Regulated Electric,NYQ,1,0,1,0,0,0,6,10,59,81,61,70,49,33,73,69,3,33,132
154,NKE,"NIKE, Inc.",92308455424,72.04,62.54,9.5,15.19,117468400,17354960,6.57,1067387262,2.31,100.0,62.24,62.04,67.25,69.88,71.59,52.28,90.62,Consumer Cyclical,Footwear & Accessories,NYQ,1,0,0,0,1,1,-3,100,31,15,14,33,92,74,37,17,10,118,121
155,CTAS,Cintas Corporation,89135980544,220.75,220.44,0.31,0.14,1565500,1453382,1.08,316018737,1.35,44.36,221.43,217.75,208.26,204.12,199.93,172.2,229.24,Industrials,Specialty Business Services,NMS,0,0,1,1,0,0,14,5,72,78,60,88,23,66,82,73,6,68,104
156,MCK,McKesson Corporation,90652827648,725.78,722.0,3.78,0.52,1932900,929464,0.71,657443437,1.62,59.71,718.72,705.93,656.68,638.04,620.06,464.42,736.36,Healthcare,Medical Distribution,NYQ,1,0,1,1,0,0,23,14,82,86,72,89,53,65,87,69,11,27,40
157,BAM,Brookfield Asset Management Ltd.,89412911104,55.12,55.12,-0.0,-0.0,23014800,2524068,9.08,139179117,2.15,35.24,55.22,54.63,52.53,51.27,50.36,37.4,62.61,Financial Services,Asset Management,NYQ,1,0,0,1,0,0,20,10,79,75,86,60,30,74,58,86,7,77,85
158,TRI,Thomson Reuters Corporation,89163112448,197.93,197.2,0.73,0.37,418500,608644,0.66,115504897,1.28,72.83,195.09,190.26,179.08,175.57,171.1,150.01,199.11,Industrials,Specialty Business Services,NMS,0,0,1,1,0,0,18,10,77,67,54,81,46,76,85,67,6,68,104
159,EQIX,"Equinix, Inc.",76798672896,785.11,745.53,39.58,5.31,2193100,641528,3.41,541101375,2.96,38.14,862.63,863.72,862.89,858.52,854.08,701.41,994.03,Real Estate,REIT - Specialty,NMS,0,0,0,1,0,0,-4,10,29,39,73,31,5,32,22,55,13,84,98
160,MDLZ,"Mondelez International, Inc.",87762894848,67.78,67.75,0.03,0.04,9119400,7138458,1.24,476688487,1.53,15.79,67.25,66.62,65.48,65.51,65.12,53.95,76.06,Consumer Defensive,Confectioners,NMS,1,0,1,1,1,0,3,5,53,64,16,33,45,47,80,52,9,76,117
161,BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",87903584256,15.27,14.97,0.3,2.0,1519100,1916426,0.79,28381502,1.49,28.95,15.05,14.67,13.18,12.65,12.11,9.23,15.67,Financial Services,Banks - Diversified,NYQ,0,0,1,0,0,0,37,19,89,93,34,74,48,70,95,89,7,3,21
162,MCO,Moody's Corporation,87815143424,488.03,481.54,6.49,1.35,866300,664244,1.3,309342466,1.52,82.01,479.22,473.55,467.55,462.86,458.91,378.71,531.93,Financial Services,Financial Data & Stock Exchanges,NYQ,1,0,1,0,0,0,7,38,60,67,69,80,49,60,60,65,7,37,83
163,COIN,"Coinbase Global, Inc.",90020380672,353.43,369.21,-15.78,-4.27,28952100,13677950,2.1,3666518429,4.77,48.09,292.27,259.59,238.94,233.85,223.11,142.58,382.0,Financial Services,Financial Data & Stock Exchanges,NMS,1,1,0,0,1,1,82,90,96,18,89,98,98,98,88,90,7,37,83
164,IBKR,"Interactive Brokers Group, Inc.",91214520320,53.96,53.41,0.55,1.03,11176500,5679820,1.51,269950819,2.77,32.41,51.65,49.69,45.98,44.17,42.45,25.92,59.13,Financial Services,Capital Markets,NMS,1,0,0,0,1,0,45,76,92,86,93,90,62,89,84,92,7,17,15
165,SHW,The Sherwin-Williams Company,86637772800,345.72,341.87,3.85,1.13,1366900,1512002,0.9,525547265,1.93,24.32,346.24,347.94,348.77,346.84,346.56,292.33,400.42,Basic Materials,Specialty Chemicals,NYQ,0,0,0,1,0,0,3,29,53,60,54,44,19,51,57,65,8,127,68
166,PH,Parker-Hannifin Corporation,89513598976,700.54,691.71,8.83,1.28,1044200,674344,1.54,433821890,1.39,50.29,667.62,652.68,635.45,625.56,616.25,488.45,718.44,Industrials,Specialty Industrial Machinery,NYQ,1,0,0,0,1,0,19,100,78,69,78,73,68,77,71,82,6,51,47
167,CVS,CVS Health Corporation,86641221632,68.49,68.14,0.35,0.51,5937100,9131322,0.65,593290550,1.97,15.79,66.06,65.08,62.28,61.66,60.73,43.56,72.51,Healthcare,Healthcare Plans,NYQ,0,0,1,0,0,0,21,76,80,89,5,14,81,54,95,66,11,87,77
168,UPS,"United Parcel Service, Inc.",85187895296,101.18,100.6,0.58,0.58,5867500,5494970,0.65,534581467,1.57,31.7,99.56,99.96,108.26,111.82,114.51,90.55,148.15,Industrials,Integrated Freight & Logistics,NYQ,0,0,0,0,0,0,-14,24,15,23,24,21,59,20,20,17,6,125,33
169,ELV,"Elevance Health, Inc.",86191947776,381.49,373.18,8.31,2.23,1774200,1716892,1.03,673865747,2.11,52.35,380.64,390.3,408.8,417.04,425.37,357.45,567.26,Healthcare,Healthcare Plans,NYQ,0,0,1,1,0,0,-15,19,15,39,7,74,46,13,63,14,11,87,77
170,NTES,"NetEase, Inc.",84742119424,132.65,132.92,-0.27,-0.2,627600,1202648,0.48,140075120,1.18,0.0,128.37,120.34,106.95,103.89,98.17,75.85,134.12,Communication Services,Electronic Gaming & Multimedia,NMS,0,0,1,1,1,0,42,33,91,74,54,31,76,89,93,82,5,100,41
171,CI,The Cigna Group,88157216768,326.31,330.0,-3.69,-1.12,3402300,1801302,1.88,575670653,1.87,29.68,317.3,317.27,315.6,315.5,315.53,262.03,370.83,Healthcare,Healthcare Plans,NYQ,0,0,0,0,0,0,3,86,53,62,15,68,68,48,82,34,11,87,77
172,RACE,Ferrari N.V.,87515496448,491.1,477.54,13.56,2.84,488700,323800,1.51,153155909,1.39,89.05,474.25,470.34,457.88,452.24,447.41,391.54,509.13,Consumer Cyclical,Auto Manufacturers,NYQ,0,0,0,0,0,0,13,52,71,41,56,83,56,74,78,67,10,41,130
173,AJG,Arthur J. Gallagher & Co.,81524752384,317.73,318.39,-0.66,-0.21,5447000,1383112,1.0,452311826,2.25,16.97,323.44,326.66,316.41,309.6,306.43,257.58,351.23,Financial Services,Insurance Brokers,NYQ,0,0,0,0,0,0,8,5,62,89,69,74,10,20,75,73,7,114,140
174,CRWV,"CoreWeave, Inc.",76791521280,159.99,158.08,1.91,1.21,17405400,22647950,0.76,2659440226,9.99,13.75,148.47,115.29,0.0,0.0,0.0,33.52,187.0,Technology,Software - Infrastructure,NMS,0,0,0,0,0,0,300,57,99,50,44,44,99,100,100,99,1,30,56
175,TDG,TransDigm Group Incorporated,84204036096,1499.17,1471.86,27.31,1.86,391900,285166,1.37,405123260,1.91,34.81,1449.34,1423.3,1363.67,1337.53,1312.38,1176.31,1503.07,Industrials,Aerospace & Defense,NYQ,1,0,0,0,1,0,13,57,71,72,64,90,57,66,80,69,6,9,20
176,DELL,Dell Technologies Inc.,85521481728,123.99,125.98,-1.99,-1.58,7357000,6243258,1.13,667070149,2.82,8.57,115.93,109.44,107.31,107.42,105.62,66.25,150.23,Technology,Computer Hardware,NYQ,1,0,0,1,1,0,14,95,72,17,66,98,81,90,67,27,1,14,16
177,ABNB,"Airbnb, Inc.",82533670912,134.52,133.72,0.8,0.6,4930000,5486866,0.89,708860040,2.42,26.65,133.11,131.02,130.99,131.79,131.22,99.88,163.93,Consumer Cyclical,Travel Services,NMS,0,0,0,0,0,0,3,29,53,26,27,58,67,70,48,25,10,36,22
178,CDNS,"Cadence Design Systems, Inc.",83332415488,305.2,303.69,1.51,0.5,2331300,2039778,1.14,605537561,2.04,100.0,300.18,295.6,287.74,286.3,283.55,221.56,326.19,Technology,Software - Application,NMS,0,0,0,0,0,0,10,48,67,24,60,78,76,79,46,34,1,59,94
179,MMM,3M Company,81814274048,152.02,150.76,1.26,0.84,3938100,3223740,0.65,461396787,1.85,18.11,146.85,145.3,139.66,135.82,133.49,98.26,156.35,Industrials,Conglomerates,NYQ,1,0,0,0,0,0,19,76,78,91,81,86,51,59,82,87,6,88,97
180,APO,"Apollo Global Management, Inc.",81677926400,142.92,139.35,3.57,2.56,8391400,3237372,2.59,434977532,2.31,60.28,135.84,135.51,138.53,137.14,137.67,95.11,189.49,Financial Services,Asset Management,NYQ,1,0,0,1,0,0,6,100,59,65,92,87,79,57,20,70,7,77,85
